asm_path,asm_name,n_macro,n_update,n_forall,n_branch,n_rule,approach,status,exec_time_ms,n_scenarios,n_step,n_set,n_check,macro_coverage,update_rule_coverage,forall_rule_coverage,branch_coverage,rule_coverage,n_failing_scenarios,n_val_error_scenarios,casemutator_score,chooserulemutator_score,condnegator_score,condremover_score,forallmutator_score,partoseqmutator_score,seqtoparmutator_score,ruleremover_score
../../../asm_examples/examples_for_nuXmv/FunctionInt2.asm,FunctionInt2,1,2,0,1,3,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/PHD/phd_master_flat2_v1.asm,phd_master_flat2_v1,4,52,0,3,85,evoavalla,OK,69485.0,24,52,51,128,1.0,0.78846157,NaN,1.0,1.0,0,0,1.0,NaN,1.0,1.0,NaN,0.037037037,NaN,0.875
../../../asm_examples/PillBox/Level1/pillbox_1_elia.asm,pillbox_1_elia,7,21,0,10,45,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/GilbreathCardTrick/workingButNotElegant/GilbreathCardTrickWithAuxFunctionSimple.asm,GilbreathCardTrickWithAuxFunctionSimple,4,15,1,8,34,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/agents/populationAgent_raff1_twoPersons.asm,populationAgent_raff1_twoPersons,4,7,1,8,20,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/QuickSort.asm,QuickSort,1,1,0,0,1,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/ABZ2020/CarSystemModule/CarSystem002/CarSystem002main.asm,CarSystem002main,2,2,0,0,10,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/stereoacuity/certifierGround.asm,certifierGround,12,12,0,7,36,evoavalla,OK,67137.0,4,13,5,70,1.0,0.9166667,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,0.9722222
../../../asm_examples/examples/philosophers/philosophers3.asm,philosophers3,4,6,0,5,17,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/traffic_light/oneWayTrafficLightUsingEnumFlat.asm,oneWayTrafficLightUsingEnumFlat,5,12,0,8,29,evoavalla,OK,66487.0,2,5,4,35,1.0,1.0,NaN,0.8125,1.0,0,0,NaN,NaN,1.0,0.625,NaN,0.0,NaN,1.0
../../../asm_examples/examples/simple_example/euclideMCD.asm,euclideMCD,1,2,0,2,4,evoavalla,OK,65583.0,1,2,0,0,1.0,1.0,NaN,0.75,1.0,0,0,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.0
../../../asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref2_forMC.asm,Hemodialysis_ref2_forMC,89,95,0,108,324,evoavalla,OK,76029.0,2,10,3,264,0.14606741,0.094736844,NaN,0.1388889,0.13271604,0,0,NaN,NaN,0.12962963,0.10810811,NaN,0.06451613,NaN,0.1163522
../../../asm_examples/examples/agents/populationAgent_raff1_fourPersons.asm,populationAgent_raff1_fourPersons,4,7,1,8,20,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/population_raff1_fourPersons.asm,population_raff1_fourPersons,4,7,1,8,21,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/swapBoard.asm,swapBoard,3,4,1,3,11,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/IncosistentUpdate.asm,IncosistentUpdate,1,2,0,2,5,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/agents/SeqSelf.asm,SeqSelf,4,2,0,0,5,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/systemc/clock/main.asm,main,1,0,0,0,1,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/ABZ2020/CarSystemModule/CarSystem003/CarSystem003main.asm,CarSystem003main,2,2,0,0,11,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/petriNets/petriNetNoEdgeWeightNoPlaceCapacity_seq.asm,petriNetNoEdgeWeightNoPlaceCapacity_seq,2,2,2,3,7,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario3.asm,ertms_hl3_scenario3,30,126,34,108,321,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/Yahalom/FlawedYahalom.asm,FlawedYahalom,11,29,2,20,97,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/population.asm,population,3,7,1,8,20,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/fsmsemantics/meta_hooking/myFSM.asm,myFSM,3,2,0,1,7,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/ABZ2020/CarSystemModule/CarSystem008/CarSystem008main.asm,CarSystem008main,2,4,0,0,19,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/testRanges.asm,testRanges,1,0,0,0,1,evoavalla,OK,65688.0,1,1,0,0,1.0,NaN,NaN,NaN,1.0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
../../../asm_examples/examples/traffic_light/oneWayTrafficLight_refined_with_agents_problem.asm,oneWayTrafficLight_refined_with_agents_problem,13,8,1,11,50,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/landingGearSystem/LGS_HM.asm,LGS_HM,5,46,0,18,86,evoavalla,NO_VALID_SCENARIOS,68654.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/PillBox/Level2/pillbox_2_elia.asm,pillbox_2_elia,7,31,1,20,66,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/stereoacuity/certifierRaff5.asm,certifierRaff5,14,20,0,11,53,evoavalla,OK,67974.0,4,17,4,149,1.0,0.75,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,0.90384614
../../../asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff1.asm,MorraCinese_raff1,1,6,0,1,10,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/landingGearSystem/LGS_3L.asm,LGS_3L,4,38,0,9,66,evoavalla,OK,68193.0,5,17,29,154,1.0,0.57894737,NaN,0.5555556,0.6363636,0,0,0.64705884,NaN,0.7777778,0.5,NaN,0.0,NaN,0.6619718
../../../asm_examples/examples/agents/FileSystem.asm,FileSystem,3,4,1,3,10,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/trafficLightCoSim/trafficlightA.asm,trafficlightA,2,5,0,6,14,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/NeedhamSchroeder/NeedhamSchroeder.asm,NeedhamSchroeder,8,16,1,8,56,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/fattoriale.asm,fattoriale,2,6,0,3,13,evoavalla,OK,66097.0,2,2,2,0,1.0,1.0,NaN,0.8333333,1.0,0,0,NaN,NaN,0.33333334,0.25,NaN,0.0,0.0,0.07692308
../../../asm_examples/examples/smartHome/smartHomeNoMultiChannel.asm,smartHomeNoMultiChannel,24,25,0,34,95,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_GM.asm,Hemodialysis_GM,5,2,0,3,11,evoavalla,OK,65449.0,1,3,0,4,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,0.6666667,0.6666667,NaN,1.0,NaN,0.8
../../../asm_examples/examples/trafficLightCoSim/emptyModel.asm,emptyModel,1,0,0,0,1,evoavalla,OK,65549.0,1,1,0,0,1.0,NaN,NaN,NaN,1.0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
../../../asm_examples/examples/RushHour/emptyCellAs0/RushHour.asm,RushHour,2,2,1,5,9,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/parkingSimple.asm,parkingSimple,1,2,0,2,4,evoavalla,OK,65791.0,2,3,4,0,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,0.5,0.33333334,NaN,NaN,NaN,0.0
../../../asm_examples/examples/RushHour/RushHour.asm,RushHour,2,2,1,5,9,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/RushHour/emptyCellAs0/RushHourSimplForAsmetaSMV.asm,RushHourSimplForAsmetaSMV,2,2,1,5,11,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/unibgstudents/Prova.asm,Prova,3,2,0,4,9,evoavalla,OK,65786.0,2,3,2,5,1.0,1.0,NaN,0.875,1.0,0,0,NaN,NaN,1.0,0.75,NaN,1.0,NaN,1.0
../../../asm_examples/examples/petriNets/forModelAdvisor/petriNet_forModelAdvisor_InconsUpdateViolation3.asm,petriNet_forModelAdvisor_InconsUpdateViolation3,2,2,2,3,7,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/railRoadGate/railroadGate.asm,railroadGate,1,4,0,2,7,evoavalla,OK,66281.0,1,1,1,5,1.0,0.25,NaN,0.25,0.2857143,0,0,NaN,NaN,0.5,0.25,NaN,0.0,NaN,0.0
../../../asm_examples/examples/simple_example/AdvancedClock.asm,AdvancedClock,2,3,0,2,8,evoavalla,OK,65957.0,1,1,0,0,0.5,0.33333334,NaN,0.25,0.375,0,0,NaN,NaN,0.0,0.0,NaN,0.0,NaN,0.0
../../../asm_examples/examples/fsmsemantics/FSM_map0.asm,FSM_map0,5,8,0,4,21,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/population_raff1_twoPersons.asm,population_raff1_twoPersons,3,7,1,8,20,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight2/TrafficLight_2.asm,TrafficLight_2,14,23,0,23,76,evoavalla,OK,69308.0,4,14,12,108,1.0,0.95652175,NaN,0.7826087,1.0,0,0,NaN,NaN,1.0,0.29166666,NaN,0.0625,NaN,0.9868421
../../../asm_examples/PHD/phd_master_flat2_v6.asm,phd_master_flat2_v6,6,152,0,14,253,evoavalla,OK,82524.0,69,168,169,405,1.0,0.69078946,NaN,1.0,0.94071144,0,0,0.6527778,NaN,1.0,1.0,NaN,0.0121951215,NaN,0.7798507
../../../asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario8.asm,ertms_hl3_scenario8,30,126,34,109,322,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/models/wiper_abs2.asm,wiper_abs2,14,82,0,42,165,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/RushHour/emptyCellAs0/RushHourMonSimplForAsmetaSMV.asm,RushHourMonSimplForAsmetaSMV,2,2,1,5,12,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/petriNets/petriNetEdgeWeightNoPlaceCapacity_NoSeq_Matrix.asm,petriNetEdgeWeightNoPlaceCapacity_NoSeq_Matrix,2,1,1,2,4,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/models/SwapSortMon.asm,SwapSortMon,3,2,0,1,6,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/PillBox/Level3/pillbox_FULL.asm,pillbox_FULL,9,29,1,20,69,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/production_cell/Production_Cell_with_agents.asm,Production_Cell_with_agents,42,45,0,35,130,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/unibgstudents/Rubrica.asm,Rubrica,4,6,0,4,17,evoavalla,OK,65932.0,2,2,2,4,1.0,1.0,NaN,0.875,1.0,0,0,NaN,NaN,0.5,0.4,NaN,0.0,1.0,0.5294118
../../../asm_examples/examples/Yahalom/Yahalom.asm,Yahalom,11,29,2,20,97,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/NeedhamSchroeder/NeedhamSchroederWithSpy.asm,NeedhamSchroederWithSpy,13,20,1,11,82,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/filosofiEciliegie/filosofiEciliegie.asm,filosofiEciliegie,2,5,0,4,12,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/MorraCinese/withActors/MorraCinese_withActors_raff3.asm,MorraCinese_withActors_raff3,1,7,0,2,13,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/sensorVotingSimpleVersion.asm,sensorVotingSimpleVersion,2,5,0,4,12,evoavalla,OK,65975.0,3,3,4,0,1.0,0.8,NaN,0.75,1.0,0,0,NaN,NaN,0.0,0.0,NaN,0.0,NaN,0.0
../../../asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingTwoCameras.asm,mainForModelCheckingTwoCameras,31,42,9,59,199,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/fibonacci.asm,fibonacci,3,3,0,2,9,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/swapSortOnSeq.asm,swapSortOnSeq,1,1,0,1,2,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/giocoDelleTreScatole.asm,giocoDelleTreScatole,2,6,0,4,14,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/sluicegate/sluiceGate_with_agents.asm,sluiceGate_with_agents,7,13,0,12,47,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/darts.asm,darts,2,2,0,4,10,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/stereoacuity/certifierRaff5ForSMTproof.asm,certifierRaff5ForSMTproof,15,24,0,13,61,evoavalla,OK,68273.0,4,16,7,180,0.93333334,0.5416667,NaN,0.8076923,0.8032787,0,0,1.0,NaN,1.0,0.7916667,NaN,0.14285715,NaN,0.75409836
../../../asm_examples/examples/fsmsemantics/FSM_hooking3.asm,FSM_hooking3,3,2,1,2,8,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/traffic_light/oneWayTrafficLightOnlyPassed.asm,oneWayTrafficLightOnlyPassed,5,12,0,5,26,evoavalla,OK,66158.0,1,4,1,25,1.0,1.0,NaN,0.9,1.0,0,0,NaN,NaN,1.0,0.8,NaN,0.2,NaN,1.0
../../../asm_examples/examples/authenticationProtocols/groundModel_v2.asm,groundModel_v2,8,14,3,12,50,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/sultanSuccessors/sultanGreedy.asm,sultanGreedy,3,3,0,2,8,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/diceKnuthYao.asm,diceKnuthYao,1,10,0,7,17,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/production_cell/crane.asm,crane,7,8,1,7,24,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/PillBox/Level2/pillbox_2_for_RefProv.asm,pillbox_2_for_RefProv,9,40,1,30,91,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/stereoacuity/certifierRaff2.asm,certifierRaff2,14,18,0,10,50,atgt,OK,152.0,6,28,23,85,1.0,0.9444444,NaN,0.95,0.98,0,0,NaN,NaN,1.0,0.9,NaN,0.0,NaN,0.93877554
../../../asm_examples/examples/RushHour/RushHourForAsmetaSMV.asm,RushHourForAsmetaSMV,2,2,1,5,9,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/GilbreathCardTrick/GilbreathCardTrick.asm,GilbreathCardTrick,5,17,2,12,45,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref3_par.asm,Hemodialysis_ref3_par,107,110,0,142,444,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/FLIP_FLOP_0.asm,FLIP_FLOP_0,2,2,0,1,6,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/RushHour/RushHourMonForAsmetaSMV.asm,RushHourMonForAsmetaSMV,2,2,1,5,10,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/battleship.asm,battleship,1,4,0,4,10,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/flashProtocol/flashProtocol_N2_L1_Q1.asm,flashProtocol_N2_L1_Q1,27,91,22,91,275,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/production_cell/ert.asm,ert,5,4,1,5,14,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario7.asm,ertms_hl3_scenario7,24,98,31,100,274,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simpleMinesweeper.asm,simpleMinesweeper,2,3,0,3,7,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/ticTacToe/ticTacToe_simulator.asm,ticTacToe_simulator,3,4,0,4,12,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/fsmsemantics/Sle/ASM_even.asm,ASM_even,3,2,1,2,7,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/GilbreathCardTrick/GilbreathCardTrickForAsmetaSMV.asm,GilbreathCardTrickForAsmetaSMV,5,15,2,12,41,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/petriNets/forAsmetaSMV/petriNet_forNuSMV.asm,petriNet_forNuSMV,2,1,1,2,4,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisRef1.asm,HemodialysisRef1,68,42,1,90,242,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref4.asm,Hemodialysis_ref4,162,188,1,245,740,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/sleepingBarber/sleepingBarber.asm,sleepingBarber,3,4,0,6,13,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/fsmsemantics/FSM_hooking2.asm,FSM_hooking2,3,2,0,1,7,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/sluicegate/Timer/sluiceGateMotorCtl.asm,sluiceGateMotorCtl,4,9,0,8,30,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/ExtendRule1.asm,ExtendRule1,1,0,0,0,2,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/dice/diceWithProbability.asm,diceWithProbability,2,4,0,3,10,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/sluicegate/Timer/sluiceGateMotorCtl2.asm,sluiceGateMotorCtl2,4,9,0,8,30,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/conwayGameOfLife/gameOfLifeAgents.asm,gameOfLifeAgents,2,2,1,4,6,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/filosofiEciliegie/filosofiEciliegieAgentsJustLeft.asm,filosofiEciliegieAgentsJustLeft,2,3,0,3,7,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/production_cell/TRANSPORTBELT.asm,TRANSPORTBELT,5,6,1,5,17,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/models/ordersystem.asm,ordersystem,7,6,5,13,35,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelChecking.asm,mainForModelChecking,31,44,10,62,206,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
